n,lam,beta,<H1>,<-err,\int_0^{beta} \dtau <H1(tau)H1>,<--std,\int_0^{beta} \dtau tau <H1(tau)H1>,<--std,\int_0^{beta/2} \dtau tau <H1(tau)H1>,<--std,rng,Tsteps,steps,stepsPerMeasurement,<sign>,<--std,<q>,qmax,time (s)
2,0.20351758793969843,20.0,-0.00502,0.000574909108,0.0317705647,0.00147292177,0.317690543,0.0147092019,0.0102745879,0.00123973408,1370102282,20000000,1000000,10,1,0,0.51142,8,20.27
2,0.2185929648241205,20.0,-0.00616,0.000559167482,0.0335280707,0.00154598126,0.335163141,0.0154200513,0.0116947094,0.00120560507,1370102282,20000000,1000000,10,1,0,0.51294,8,20.27
2,0.23366834170854256,20.0,-0.0056,0.000609298761,0.034590022,0.00161921802,0.34663996,0.0162502725,0.0128894501,0.00138332171,1370102282,20000000,1000000,10,1,0,0.52328,8,20.49
2,0.24874371859296485,20.0,-0.00688,0.000545391794,0.0358034105,0.00155663845,0.357896109,0.0155417083,0.0133410794,0.00130581757,1370102282,20000000,1000000,10,1,0,0.52718,8,20.54
2,0.2638190954773869,20.0,-0.00754,0.000609985186,0.0382900339,0.00172909417,0.383213099,0.0172899085,0.0160554785,0.00137549478,1370102282,20000000,1000000,10,1,0,0.53448,8,20.59
2,0.278894472361809,20.0,-0.00826,0.000621154515,0.0399701819,0.00185225569,0.399831402,0.0184929166,0.0162503409,0.0014067627,1370102282,20000000,1000000,10,1,0,0.52984,8,20.59
2,0.29396984924623104,20.0,-0.00842,0.000589750475,0.0402955144,0.00170810752,0.403253052,0.0171047262,0.0159481017,0.00138400961,1370102282,20000000,1000000,10,1,0,0.52862,8,20.71
2,0.3090452261306531,20.0,-0.00882,0.000608862261,0.0429295465,0.00184980936,0.430001001,0.0185517218,0.0185643325,0.00178162463,1370102282,20000000,1000000,10,1,0,0.53256,8,20.64
2,0.3241206030150754,20.0,-0.00926,0.000603711413,0.0443133509,0.00194467333,0.443583394,0.0194444061,0.0209043138,0.00179205596,1370102282,20000000,1000000,10,1,0,0.53654,8,21.23
2,0.33919597989949746,20.0,-0.0098,0.00064739205,0.0459135677,0.00196353,0.458455485,0.0195529262,0.0222882176,0.00184557081,1370102282,20000000,1000000,10,1,0,0.54824,8,20.87
2,0.3542713567839195,20.0,-0.01178,0.000647303955,0.0533113653,0.00217195151,0.532604455,0.0216965674,0.0276305943,0.00207911576,1370102282,20000000,1000000,10,1,0,0.55264,8,20.97
2,0.3693467336683416,20.0,-0.011,0.000720330134,0.0528288511,0.00242777611,0.527639185,0.0242334347,0.0282245696,0.00211939141,1370102282,20000000,1000000,10,1,0,0.55244,8,22.86
2,0.38442211055276365,20.0,-0.01214,0.000592186066,0.0554565272,0.00215431557,0.553766569,0.0215317446,0.0312194446,0.00215494666,1370102282,20000000,1000000,10,1,0,0.56024,10,21.12
2,0.39949748743718594,20.0,-0.01288,0.000619967612,0.0612406395,0.00232802523,0.612292433,0.0232580339,0.0358995046,0.0021817068,1370102282,20000000,1000000,10,1,0,0.56694,8,21.22
2,0.414572864321608,20.0,-0.01426,0.000711783777,0.0651423985,0.00274611881,0.651510385,0.0274491227,0.0368557023,0.00264256531,1370102282,20000000,1000000,10,1,0,0.5743,8,21.39
2,0.42964824120603007,20.0,-0.01472,0.000646652176,0.0688607457,0.00255902047,0.688026185,0.025549531,0.0415030946,0.00245254601,1370102282,20000000,1000000,10,1,0,0.58286,10,21.5
2,0.44472361809045213,20.0,-0.0173,0.000665893126,0.0793295292,0.00269052818,0.792236743,0.0268207273,0.0518027823,0.00270289715,1370102282,20000000,1000000,10,1,0,0.59486,10,22.1
2,0.4597989949748742,20.0,-0.01674,0.000710428345,0.0820166797,0.00299805235,0.820147639,0.0299775577,0.0542751402,0.00293663978,1370102282,20000000,1000000,10,1,0,0.60414,10,21.71
2,0.4748743718592965,20.0,-0.01692,0.000721760454,0.0852740121,0.00301361254,0.851711013,0.030110038,0.0586638534,0.00302043682,1370102282,20000000,1000000,10,1,0,0.6168,10,21.88
2,0.48994974874371855,20.0,-0.0186,0.000833630469,0.0933161218,0.00379554373,0.932455361,0.0378206902,0.066286801,0.00408773256,1370102282,20000000,1000000,10,1,0,0.63432,10,22.44
2,0.5050251256281406,20.0,-0.02126,0.000892432261,0.109417442,0.00402988947,1.0932001,0.0403372905,0.0787056456,0.00397338055,1370102282,20000000,1000000,10,1,0,0.65498,10,22.6
2,0.5201005025125629,20.0,-0.02332,0.0007924787,0.117501726,0.00406163446,1.17316742,0.0404803332,0.0889344996,0.00483277322,1370102282,20000000,1000000,10,1,0,0.67264,10,22.82
2,0.5351758793969847,20.0,-0.02482,0.000834178527,0.131072075,0.00413295633,1.30861544,0.0411640731,0.103092282,0.00477279934,1370102282,20000000,1000000,10,1,0,0.67976,10,22.9
2,0.550251256281407,20.0,-0.02662,0.000882847711,0.142609684,0.00449786661,1.42457011,0.0448938856,0.11332268,0.0048379444,1370102282,20000000,1000000,10,1,0,0.68714,10,22.63
2,0.5653266331658289,20.0,-0.02832,0.000846389924,0.156707087,0.00464076279,1.56564204,0.0463143126,0.128586211,0.00515977281,1370102282,20000000,1000000,10,1,0,0.70718,10,23.11
2,0.5804020100502512,20.0,-0.03138,0.00100519854,0.175425427,0.00537373643,1.75272505,0.0538152836,0.146952081,0.0056451085,1370102282,20000000,1000000,10,1,0,0.7271,10,23.53
2,0.5954773869346734,20.0,-0.03426,0.000927821649,0.198603635,0.00535107009,1.98648136,0.0535210455,0.174176636,0.00646900175,1370102282,20000000,1000000,10,1,0,0.74676,10,23.45
2,0.6105527638190953,20.0,-0.03602,0.000953664671,0.217896304,0.00587840184,2.18013679,0.0590135276,0.200024439,0.00715883576,1370102282,20000000,1000000,10,1,0,0.7646,10,24.08
2,0.6256281407035176,20.0,-0.03926,0.00102057626,0.247237756,0.00649842173,2.47102316,0.0647964637,0.237248661,0.00858407526,1370102282,20000000,1000000,10,1,0,0.79392,10,24.37
2,0.6407035175879394,20.0,-0.04144,0.00118614221,0.273660139,0.00784055316,2.73632017,0.0783682757,0.267601948,0.00979182673,1370102282,20000000,1000000,10,1,0,0.81924,10,24.67
2,0.6557788944723617,20.0,-0.04614,0.00114702409,0.315202681,0.00806480542,3.15234904,0.0807275706,0.321660629,0.0105481007,1370102282,20000000,1000000,10,1,0,0.84308,10,24.88
2,0.670854271356784,20.0,-0.05196,0.00113072888,0.369147318,0.00831015798,3.69337116,0.0831750767,0.392152507,0.0111625962,1370102282,20000000,1000000,10,1,0,0.8877,10,25.47
2,0.6859296482412058,20.0,-0.05718,0.00129246752,0.422401098,0.0100402325,4.22382239,0.100299847,0.4661864,0.0140311734,1370102282,20000000,1000000,10,1,0,0.91714,10,25.83
2,0.7010050251256281,20.0,-0.05938,0.00137463482,0.462480828,0.010921574,4.62044892,0.109008701,0.524420428,0.0153136109,1370102282,20000000,1000000,10,1,0,0.94014,10,26.59
2,0.71608040201005,20.0,-0.06634,0.00142933186,0.544073112,0.0120701307,5.43663983,0.120468669,0.650176045,0.0178822338,1370102282,20000000,1000000,10,1,0,0.97784,10,26.47
2,0.7311557788944723,20.0,-0.07218,0.00152614116,0.617763777,0.0136523306,6.17771079,0.136659686,0.756664351,0.0202560927,1370102282,20000000,1000000,10,1,0,1.01856,10,27.38
2,0.7462311557788945,20.0,-0.08208,0.00191409232,0.738742144,0.0176247792,7.38582947,0.176228505,0.944304733,0.0261164905,1370102282,20000000,1000000,10,1,0,1.06674,12,29.16
2,0.7613065326633164,20.0,-0.09348,0.00174624048,0.891328865,0.0175767599,8.91072853,0.175458958,1.19059761,0.028347385,1370102282,20000000,1000000,10,1,0,1.13306,10,32.38
2,0.7763819095477387,20.0,-0.10368,0.00190418858,1.04316559,0.0203896375,10.4289706,0.203653201,1.44679549,0.0331492701,1370102282,20000000,1000000,10,1,0,1.19536,10,29.42
2,0.7914572864321605,20.0,-0.11868,0.00192349414,1.26802848,0.0218361817,12.6795793,0.218116217,1.82805116,0.0367255436,1370102282,20000000,1000000,10,1,0,1.2728,10,40.96
2,0.8065326633165828,20.0,-0.13642,0.00212659919,1.54929558,0.0252984363,15.4939314,0.253055057,2.33094989,0.0432054589,1370102282,20000000,1000000,10,1,0,1.34392,10,41.99
2,0.8216080402010051,20.0,-0.15324,0.00230304705,1.85800933,0.0289171047,18.5859956,0.289612664,2.89023154,0.0512887489,1370102282,20000000,1000000,10,1,0,1.42494,10,43.14
2,0.8366834170854269,20.0,-0.17748,0.00255230394,2.3026486,0.0340752508,23.0341199,0.340911664,3.73398763,0.0614368927,1370102282,20000000,1000000,10,1,0,1.50226,14,44.65
2,0.8517587939698492,20.0,-0.20596,0.00242913904,2.85118654,0.034019713,28.5171932,0.340129448,4.79604849,0.0618559049,1370102282,20000000,1000000,10,1,0,1.6049,10,41.71
2,0.8668341708542711,20.0,-0.23852,0.00273208631,3.54590833,0.0414761939,35.4634864,0.414934265,6.20089864,0.0791035499,1370102282,20000000,1000000,10,1,0,1.73188,12,46.36
2,0.8819095477386933,20.0,-0.27496,0.00276277493,4.39207101,0.0445530963,43.919152,0.445509086,7.97327271,0.0873339743,1370102282,20000000,1000000,10,1,0,1.84188,16,46.33
2,0.8969849246231156,20.0,-0.3252,0.00331041923,5.59054507,0.0555189048,55.9116014,0.555411844,10.5192762,0.110164551,1370102282,20000000,1000000,10,1,0,1.9774,10,49.14
2,0.9120603015075375,20.0,-0.38624,0.00325456886,7.11062027,0.0581128666,71.0997537,0.581626343,13.8137115,0.116655455,1370102282,20000000,1000000,10,1,0,2.11202,12,51.69
2,0.9271356783919598,20.0,-0.45434,0.00345740832,9.01535016,0.0649760845,90.1492671,0.649456243,18.1059433,0.134285853,1370102282,20000000,1000000,10,1,0,2.25436,14,48.07
2,0.9422110552763816,20.0,-0.53632,0.00339102145,11.3942351,0.0701842151,113.934133,0.701771703,23.5615374,0.149471914,1370102282,20000000,1000000,10,1,0,2.40324,14,41.89
2,0.9572864321608039,20.0,-0.6284,0.00327387125,14.2457083,0.069778114,142.456861,0.697685095,30.2215659,0.150621185,1370102282,20000000,1000000,10,1,0,2.5489,12,53.97
2,0.9723618090452262,20.0,-0.7196,0.00348193271,17.335375,0.0787015272,173.35239,0.787300527,37.6218929,0.171259108,1370102282,20000000,1000000,10,1,0,2.67424,12,59.62
2,0.987437185929648,20.0,-0.83678,0.00323604921,21.4066986,0.0824866253,214.055708,0.825192407,47.4492177,0.186984376,1370102282,20000000,1000000,10,1,0,2.7391,16,55.13
2,1.0025125628140703,20.0,-0.95014,0.00310956576,25.6537871,0.0885288174,256.53079,0.885825741,57.9187632,0.204701839,1370102282,20000000,1000000,10,1,0,2.77208,12,53.21
2,1.0175879396984921,20.0,-1.06784,0.00318299599,30.2854082,0.103536781,302.85592,1.03591643,69.4617998,0.248182151,1370102282,20000000,1000000,10,1,0,2.75854,12,54.96
2,1.0326633165829144,20.0,-1.17574,0.0032240016,34.7616611,0.112221778,347.623386,1.12242291,80.7786203,0.272638294,1370102282,20000000,1000000,10,1,0,2.76646,12,52.25
2,1.0477386934673367,20.0,-1.27586,0.00308537189,39.1122414,0.11904005,391.128902,1.19046194,91.893138,0.295809633,1370102282,20000000,1000000,10,1,0,2.7426,12,50.91
2,1.0628140703517586,20.0,-1.3721,0.00333298593,43.5690841,0.130605381,435.682621,1.30673919,103.390747,0.323710169,1370102282,20000000,1000000,10,1,0,2.61778,12,52.62
2,1.0778894472361809,20.0,-1.45566,0.00320370293,47.4902755,0.138260807,474.903179,1.38295312,113.576062,0.347640318,1370102282,20000000,1000000,10,1,0,2.53846,12,51.61
2,1.0929648241206027,20.0,-1.52774,0.00327347402,51.254299,0.139857759,512.546708,1.39809057,123.471788,0.352641476,1370102282,20000000,1000000,10,1,0,2.37852,12,53.24
2,1.108040201005025,20.0,-1.59388,0.00314185733,54.6605311,0.137910561,546.603463,1.37908479,132.446679,0.348839112,1370102282,20000000,1000000,10,1,0,2.26114,12,45.05
2,1.1231155778894473,20.0,-1.64582,0.00319941486,57.4224316,0.146123664,574.222375,1.46155939,139.777481,0.371559901,1370102282,20000000,1000000,10,1,0,2.15946,10,51.66
2,1.1381909547738691,20.0,-1.69296,0.00292999883,59.9469811,0.134286498,599.471574,1.34279663,146.472073,0.342194195,1370102282,20000000,1000000,10,1,0,2.06488,10,41.84
2,1.1532663316582914,20.0,-1.72994,0.00267930969,62.1471092,0.125067514,621.47407,1.25018856,152.369934,0.320372539,1370102282,20000000,1000000,10,1,0,1.93892,10,46.47
2,1.1683417085427132,20.0,-1.7599,0.00253623539,63.9491116,0.121916765,639.486109,1.21907902,157.217248,0.312682133,1370102282,20000000,1000000,10,1,0,1.84066,10,45.39
2,1.1834170854271355,20.0,-1.78838,0.00222443134,65.6753918,0.110068635,656.754429,1.10051074,161.844255,0.283833749,1370102282,20000000,1000000,10,1,0,1.7355,10,45.01
2,1.1984924623115578,20.0,-1.81372,0.002321509,67.1757646,0.111548615,671.761502,1.11510515,165.853276,0.286523552,1370102282,20000000,1000000,10,1,0,1.64864,10,44.03
2,1.2135678391959797,20.0,-1.83218,0.00212798111,68.3482244,0.105569272,683.490204,1.05532426,169.012978,0.2719265,1370102282,20000000,1000000,10,1,0,1.5763,10,42.9
2,1.228643216080402,20.0,-1.85006,0.00221232074,69.4746019,0.111373581,694.748283,1.11330881,172.041132,0.2865277,1370102282,20000000,1000000,10,1,0,1.4951,12,42.96
2,1.2437185929648238,20.0,-1.86432,0.0019591589,70.3747685,0.104593473,703.74783,1.04573642,174.46103,0.270737746,1370102282,20000000,1000000,10,1,0,1.4373,10,40.88
2,1.258793969849246,20.0,-1.87682,0.00187156658,71.2077519,0.0946725853,712.077255,0.946767397,176.701952,0.243559978,1370102282,20000000,1000000,10,1,0,1.36992,10,39.98
2,1.2738693467336684,20.0,-1.8892,0.00164739054,72.0184666,0.0863131527,720.185808,0.863139878,178.873064,0.222342994,1370102282,20000000,1000000,10,1,0,1.30242,10,31.42
2,1.2889447236180902,20.0,-1.89852,0.00163079009,72.6539831,0.07910227,726.536489,0.791227554,180.586561,0.202788076,1370102282,20000000,1000000,10,1,0,1.24972,12,35.23
2,1.3040201005025125,20.0,-1.9062,0.00157612712,73.2057487,0.0785415057,732.055512,0.785369231,182.07337,0.201654429,1370102282,20000000,1000000,10,1,0,1.19804,12,34.99
2,1.3190954773869343,20.0,-1.91316,0.00146610212,73.6787382,0.0721345403,736.785894,0.721507136,183.343381,0.184729655,1370102282,20000000,1000000,10,1,0,1.16032,12,33.57
2,1.3341708542713566,20.0,-1.92126,0.0014522001,74.2209909,0.0720993683,742.209413,0.721078468,184.787293,0.184541863,1370102282,20000000,1000000,10,1,0,1.1043,12,31.24
2,1.349246231155779,20.0,-1.92724,0.00124890699,74.6477886,0.0594986751,746.478273,0.594927217,185.929272,0.152130592,1370102282,20000000,1000000,10,1,0,1.05812,12,30.47
2,1.3643216080402008,20.0,-1.93246,0.00127416151,75.0250146,0.0625647325,750.246768,0.625746417,186.938405,0.160054505,1370102282,20000000,1000000,10,1,0,1.01646,12,29.47
2,1.379396984924623,20.0,-1.9364,0.00117511001,75.3248077,0.0583616607,753.248449,0.583538873,187.74257,0.149533828,1370102282,20000000,1000000,10,1,0,0.9839,10,27.98
2,1.3944723618090453,20.0,-1.94098,0.00116911321,75.658582,0.056533653,756.586017,0.565477663,188.631145,0.144414,1370102282,20000000,1000000,10,1,0,0.94048,10,27.55
2,1.4095477386934672,20.0,-1.94614,0.00113717822,75.9615226,0.0541709462,759.614508,0.541741895,189.427821,0.138117043,1370102282,20000000,1000000,10,1,0,0.9192,10,26.53
2,1.4246231155778895,20.0,-1.94854,0.00113358443,76.1563708,0.052664748,761.562217,0.526759797,189.952447,0.134018017,1370102282,20000000,1000000,10,1,0,0.89708,10,26.8
2,1.4396984924623113,20.0,-1.95284,0.00108315766,76.4453559,0.0494897979,764.452571,0.494873333,190.714223,0.125825781,1370102282,20000000,1000000,10,1,0,0.86018,8,25.98
2,1.4547738693467336,20.0,-1.95424,0.00106462355,76.5896368,0.0497277305,765.895252,0.497357879,191.106507,0.126430401,1370102282,20000000,1000000,10,1,0,0.83882,8,26.55
2,1.4698492462311559,20.0,-1.95714,0.00101221535,76.7805499,0.0475146946,767.804597,0.475270669,191.61,0.120738721,1370102282,20000000,1000000,10,1,0,0.82058,8,26
2,1.4849246231155777,20.0,-1.95866,0.00103726626,76.922523,0.0492452603,769.224343,0.492479363,191.991388,0.125196873,1370102282,20000000,1000000,10,1,0,0.798,8,25.1
2,1.5,20.0,-1.96218,0.000950053053,77.1242123,0.0463244726,771.241797,0.46327595,192.51645,0.117958916,1370102282,20000000,1000000,10,1,0,0.7811,8,25.44
2,-1.5,5.0,1.94078,0.0013372807,19.1876148,0.0160808387,47.969037,0.0402020968,11.9637009,0.0104540869,3629902865,20000000,1000000,10,1,0,0.18382,6,15.18
2,-1.484924623115578,5.0,1.93476,0.00137555013,19.1209442,0.0161625075,47.8023604,0.0404062686,11.9208901,0.0104909953,3629902865,20000000,1000000,10,1,0,0.1866,6,15.27
2,-1.4698492462311559,5.0,1.92804,0.00140960332,19.0421529,0.016633746,47.6053824,0.041584365,11.869795,0.0108072126,3629902865,20000000,1000000,10,1,0,0.19378,6,14.91
2,-1.4547738693467336,5.0,1.92008,0.00155125755,18.9493766,0.018223135,47.3734414,0.0455578376,11.8097806,0.011824923,3629902865,20000000,1000000,10,1,0,0.20246,6,14.95
2,-1.4396984924623115,5.0,1.9124,0.00165502763,18.8620542,0.0193080354,47.1551354,0.0482700885,11.75356,0.0125100767,3629902865,20000000,1000000,10,1,0,0.20816,6,14.96
2,-1.4246231155778895,5.0,1.90226,0.00172437335,18.7509145,0.0198463221,46.8772863,0.0496158052,11.6824943,0.0128412305,3629902865,20000000,1000000,10,1,0,0.21202,6,14.95
2,-1.4095477386934674,5.0,1.89046,0.00172774245,18.6246091,0.0195459177,46.5615226,0.0488647944,11.6020821,0.0126082504,3629902865,20000000,1000000,10,1,0,0.21924,6,14.99
2,-1.3944723618090453,5.0,1.87998,0.00192604178,18.5001634,0.0215415662,46.2504084,0.0538539154,11.5212561,0.0138606146,3629902865,20000000,1000000,10,1,0,0.22888,6,15
2,-1.379396984924623,5.0,1.86708,0.00188789592,18.3596421,0.021511809,45.8991054,0.0537795226,11.4314566,0.0139085913,3629902865,20000000,1000000,10,1,0,0.235,6,15.35
2,-1.364321608040201,5.0,1.85454,0.00191788077,18.2217953,0.0218798077,45.5544881,0.0546995191,11.3432197,0.0141494797,3629902865,20000000,1000000,10,1,0,0.23928,6,15.38
2,-1.349246231155779,5.0,1.84038,0.00189753126,18.066421,0.0215944842,45.1660525,0.0539862106,11.2438278,0.0139765883,3629902865,20000000,1000000,10,1,0,0.24592,6,13.08
2,-1.3341708542713568,5.0,1.8198,0.00215592953,17.8547481,0.0244036472,44.6368702,0.0610091181,11.1103575,0.015743646,3629902865,20000000,1000000,10,1,0,0.24758,6,12.95
2,-1.3190954773869348,5.0,1.7976,0.00197945268,17.6208393,0.0224552963,44.0520982,0.0561382408,10.9622025,0.0145349333,3629902865,20000000,1000000,10,1,0,0.25662,6,12.91
2,-1.3040201005025125,5.0,1.77556,0.00227390152,17.3901752,0.0252630099,43.4754379,0.0631575248,10.8160605,0.0162618164,3629902865,20000000,1000000,10,1,0,0.2611,6,13.17
2,-1.2889447236180904,5.0,1.7522,0.00214659532,17.1347269,0.0236212245,42.8368172,0.0590530611,10.6529407,0.0152499498,3629902865,20000000,1000000,10,1,0,0.26984,6,12.83
2,-1.2738693467336684,5.0,1.71972,0.00216426026,16.8042141,0.023726869,42.0105352,0.0593171725,10.4450997,0.0152829706,3629902865,20000000,1000000,10,1,0,0.27564,6,13.04
2,-1.2587939698492463,5.0,1.6884,0.00256876512,16.4773578,0.0284141583,41.1933945,0.0710353957,10.2384922,0.0182711343,3629902865,20000000,1000000,10,1,0,0.28396,6,13.33
2,-1.2437185929648242,5.0,1.65592,0.00236978436,16.1352688,0.0262581675,40.3381719,0.0656454187,10.0215815,0.016936889,3629902865,20000000,1000000,10,1,0,0.28998,6,13.24
2,-1.228643216080402,5.0,1.61458,0.00258130722,15.7010371,0.0286761302,39.2525928,0.0716903255,9.74662561,0.0185477973,3629902865,20000000,1000000,10,1,0,0.30076,6,13.42
2,-1.2135678391959799,5.0,1.57316,0.00287281567,15.2722556,0.0308945609,38.1806391,0.0772364022,9.47633862,0.0197835014,3629902865,20000000,1000000,10,1,0,0.30998,6,13.29
2,-1.1984924623115578,5.0,1.52652,0.00268170179,14.7975035,0.0282656559,36.9937587,0.0706641398,9.177736,0.0180340168,3629902865,20000000,1000000,10,1,0,0.31494,6,13.24
2,-1.1834170854271358,5.0,1.47678,0.002806999,14.2885023,0.0293341642,35.7212557,0.0733354106,8.85815608,0.0186824991,3629902865,20000000,1000000,10,1,0,0.31862,6,13.23
2,-1.1683417085427137,5.0,1.42168,0.00302478225,13.7300058,0.031727263,34.3250145,0.0793181574,8.50720536,0.0202336671,3629902865,20000000,1000000,10,1,0,0.32652,6,13.05
2,-1.1532663316582914,5.0,1.36774,0.00289646814,13.1767819,0.0303000349,32.9419547,0.0757500872,8.15917086,0.0193446673,3629902865,20000000,1000000,10,1,0,0.33286,6,13.22
2,-1.1381909547738693,5.0,1.30612,0.00283434586,12.5491632,0.0297464813,31.372908,0.0743662031,7.7649665,0.0189766875,3629902865,20000000,1000000,10,1,0,0.33758,6,13.05
2,-1.1231155778894473,5.0,1.24208,0.002905661,11.912742,0.0298670347,29.7818551,0.0746666556,7.36705254,0.0190305334,3629902865,20000000,1000000,10,1,0,0.33904,6,12.99
2,-1.1080402010050252,5.0,1.17858,0.0030590465,11.26587,0.0314790814,28.1646749,0.0786977036,6.96070001,0.0200034369,3629902865,20000000,1000000,10,1,0,0.34274,6,13.1
2,-1.0929648241206031,5.0,1.114,0.00299879494,10.6142032,0.0302891882,26.5354882,0.0757243742,6.5523751,0.0192217678,3629902865,20000000,1000000,10,1,0,0.34368,6,12.92
2,-1.0778894472361809,5.0,1.0475,0.00333464833,9.95576642,0.0330326226,24.8894558,0.0825832664,6.141104,0.0208048397,3629902865,20000000,1000000,10,1,0,0.3409,6,12.91
2,-1.0628140703517588,5.0,0.9759,0.00298152949,9.25439033,0.0301289658,23.1359957,0.0753203139,5.70521455,0.0191417697,3629902865,20000000,1000000,10,1,0,0.33542,6,12.68
