n,tau,lam,beta,H1,H1_std,corr,corr_std,rng,eps,l,Tsteps,steps,stepsPerMeasurement,sign,sign_std,q,qmax,time
100,1.9095477386934674,1.0,20.0,-0.921322464,0.00801169945,1.45336883,0.0128619186,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,28.84
100,2.0100502512562817,1.0,20.0,-0.921322464,0.00801169945,1.43813576,0.0128126643,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,28.77
100,2.1105527638190957,1.0,20.0,-0.921322464,0.00801169945,1.42334031,0.0127662763,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,28.6
100,2.21105527638191,1.0,20.0,-0.921322464,0.00801169945,1.4089703,0.0127221541,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,28.53
100,2.311557788944724,1.0,20.0,-0.921322464,0.00801169945,1.39501391,0.0126797893,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,28.49
100,2.412060301507538,1.0,20.0,-0.921322464,0.00801169945,1.38145969,0.0126387563,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,28.58
100,2.512562814070352,1.0,20.0,-0.921322464,0.00801169945,1.36829651,0.0125987019,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,28.45
100,2.613065326633166,1.0,20.0,-0.921322464,0.00801169945,1.35551358,0.0125593376,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,28.64
100,2.71356783919598,1.0,20.0,-0.921322464,0.00801169945,1.34310044,0.0125204313,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,28.5
100,2.814070351758794,1.0,20.0,-0.921322464,0.00801169945,1.33104692,0.0124817999,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,28.62
100,2.9145728643216082,1.0,20.0,-0.921322464,0.00801169945,1.31934316,0.0124433036,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,28.62
100,3.0150753768844223,1.0,20.0,-0.921322464,0.00801169945,1.30797959,0.0124048395,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,28.56
100,3.1155778894472363,1.0,20.0,-0.921322464,0.00801169945,1.29694693,0.0123663366,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,28.56
100,3.2160804020100504,1.0,20.0,-0.921322464,0.00801169945,1.28623618,0.0123277514,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,28.51
100,3.3165829145728645,1.0,20.0,-0.921322464,0.00801169945,1.27583858,0.0122890636,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,28.6
100,3.4170854271356785,1.0,20.0,-0.921322464,0.00801169945,1.26574568,0.0122502721,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,28.56
100,3.5175879396984926,1.0,20.0,-0.921322464,0.00801169945,1.25594923,0.0122113926,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,38.61
100,3.6180904522613067,1.0,20.0,-0.921322464,0.00801169945,1.24644128,0.012172454,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,38.57
100,3.7185929648241207,1.0,20.0,-0.921322464,0.00801169945,1.23721407,0.012133496,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,38.8
100,3.819095477386935,1.0,20.0,-0.921322464,0.00801169945,1.22826011,0.0120945671,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,38.62
100,3.919597989949749,1.0,20.0,-0.921322464,0.00801169945,1.21957211,0.0120557226,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,38.56
100,4.020100502512563,1.0,20.0,-0.921322464,0.00801169945,1.21114303,0.0120170225,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,38.57
100,4.120603015075377,1.0,20.0,-0.921322464,0.00801169945,1.20296603,0.0119785306,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,38.67
100,4.2211055276381915,1.0,20.0,-0.921322464,0.00801169945,1.19503446,0.0119403126,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,38.73
100,4.3216080402010055,1.0,20.0,-0.921322464,0.00801169945,1.18734192,0.0119024353,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,38.55
100,4.42211055276382,1.0,20.0,-0.921322464,0.00801169945,1.17988215,0.0118649654,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,38.68
100,4.522613065326634,1.0,20.0,-0.921322464,0.00801169945,1.17264914,0.011827969,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,38.67
100,4.623115577889448,1.0,20.0,-0.921322464,0.00801169945,1.16563702,0.0117915102,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,38.54
100,4.723618090452262,1.0,20.0,-0.921322464,0.00801169945,1.15884014,0.0117556512,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,38.75
100,4.824120603015076,1.0,20.0,-0.921322464,0.00801169945,1.152253,0.0117204511,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,38.66
100,4.92462311557789,1.0,20.0,-0.921322464,0.00801169945,1.14587029,0.011685966,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,38.61
100,5.025125628140704,1.0,20.0,-0.921322464,0.00801169945,1.13968685,0.0116522484,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,38.63
100,5.125628140703518,1.0,20.0,-0.921322464,0.00801169945,1.13369771,0.0116193467,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,38.6
100,5.226130653266332,1.0,20.0,-0.921322464,0.00801169945,1.12789804,0.0115873053,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,38.55
100,5.326633165829146,1.0,20.0,-0.921322464,0.00801169945,1.12228317,0.0115561644,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,38.56
100,5.42713567839196,1.0,20.0,-0.921322464,0.00801169945,1.11684858,0.0115259594,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,38.68
100,5.527638190954774,1.0,20.0,-0.921322464,0.00801169945,1.11158992,0.0114967215,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,38.69
100,5.628140703517588,1.0,20.0,-0.921322464,0.00801169945,1.10650295,0.0114684772,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,38.87
100,5.728643216080402,1.0,20.0,-0.921322464,0.00801169945,1.10158359,0.0114412484,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,38.61
100,5.8291457286432165,1.0,20.0,-0.921322464,0.00801169945,1.09682789,0.0114150525,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,38.81
100,5.9296482412060305,1.0,20.0,-0.921322464,0.00801169945,1.09223204,0.0113899026,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,38.6
100,6.030150753768845,1.0,20.0,-0.921322464,0.00801169945,1.08779236,0.0113658071,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,38.59
100,6.130653266331659,1.0,20.0,-0.921322464,0.00801169945,1.0835053,0.0113427704,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,38.67
100,6.231155778894473,1.0,20.0,-0.921322464,0.00801169945,1.07936742,0.0113207928,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,38.74
100,6.331658291457287,1.0,20.0,-0.921322464,0.00801169945,1.07537541,0.0112998705,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,38.69
100,6.432160804020101,1.0,20.0,-0.921322464,0.00801169945,1.07152609,0.011279996,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,38.71
100,6.532663316582915,1.0,20.0,-0.921322464,0.00801169945,1.06781637,0.0112611584,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,38.7
100,6.633165829145729,1.0,20.0,-0.921322464,0.00801169945,1.0642433,0.0112433432,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,38.76
100,6.733668341708543,1.0,20.0,-0.921322464,0.00801169945,1.06080404,0.0112265329,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,38.81
100,6.834170854271357,1.0,20.0,-0.921322464,0.00801169945,1.05749583,0.0112107071,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,38.65
100,6.934673366834171,1.0,20.0,-0.921322464,0.00801169945,1.05431604,0.0111958426,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,38.67
100,7.035175879396985,1.0,20.0,-0.921322464,0.00801169945,1.05126213,0.011181914,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,39.08
100,7.135678391959799,1.0,20.0,-0.921322464,0.00801169945,1.04833169,0.0111688937,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,38.94
100,7.236180904522613,1.0,20.0,-0.921322464,0.00801169945,1.04552238,0.0111567518,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,39.07
100,7.336683417085427,1.0,20.0,-0.921322464,0.00801169945,1.04283196,0.0111454573,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,39.01
100,7.437185929648241,1.0,20.0,-0.921322464,0.00801169945,1.04025831,0.0111349773,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,39.19
100,7.5376884422110555,1.0,20.0,-0.921322464,0.00801169945,1.03779936,0.0111252781,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,39.02
100,7.63819095477387,1.0,20.0,-0.921322464,0.00801169945,1.03545319,0.0111163247,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,38.99
100,7.738693467336684,1.0,20.0,-0.921322464,0.00801169945,1.03321792,0.0111080817,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,39.08
100,7.839195979899498,1.0,20.0,-0.921322464,0.00801169945,1.03109179,0.0111005132,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,38.93
100,7.939698492462312,1.0,20.0,-0.921322464,0.00801169945,1.02907311,0.011093583,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,39.09
100,8.040201005025127,1.0,20.0,-0.921322464,0.00801169945,1.02716029,0.0110872551,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,39.33
100,8.14070351758794,1.0,20.0,-0.921322464,0.00801169945,1.02535182,0.0110814934,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,39.05
100,8.241206030150755,1.0,20.0,-0.921322464,0.00801169945,1.02364626,0.0110762627,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,39.07
100,8.341708542713569,1.0,20.0,-0.921322464,0.00801169945,1.02204227,0.011071528,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,39.03
100,8.442211055276383,1.0,20.0,-0.921322464,0.00801169945,1.02053859,0.0110672555,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,39.06
100,8.542713567839197,1.0,20.0,-0.921322464,0.00801169945,1.01913403,0.0110634122,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,38.98
100,8.643216080402011,1.0,20.0,-0.921322464,0.00801169945,1.01782748,0.0110599665,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,39.19
100,8.743718592964825,1.0,20.0,-0.921322464,0.00801169945,1.01661793,0.011056888,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,38.98
100,8.84422110552764,1.0,20.0,-0.921322464,0.00801169945,1.01550442,0.0110541478,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,39.16
100,8.944723618090453,1.0,20.0,-0.921322464,0.00801169945,1.01448607,0.0110517189,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,39.14
100,9.045226130653267,1.0,20.0,-0.921322464,0.00801169945,1.0135621,0.0110495758,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,39.17
100,9.145728643216081,1.0,20.0,-0.921322464,0.00801169945,1.01273178,0.0110476953,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,39.46
100,9.246231155778895,1.0,20.0,-0.921322464,0.00801169945,1.01199446,0.0110460559,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,39.05
100,9.34673366834171,1.0,20.0,-0.921322464,0.00801169945,1.01134957,0.0110446383,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,39.05
100,9.447236180904524,1.0,20.0,-0.921322464,0.00801169945,1.01079661,0.0110434256,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,39.15
100,9.547738693467338,1.0,20.0,-0.921322464,0.00801169945,1.01033516,0.011042403,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,38.96
100,9.648241206030152,1.0,20.0,-0.921322464,0.00801169945,1.00996486,0.0110415583,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,39.32
100,9.748743718592966,1.0,20.0,-0.921322464,0.00801169945,1.00968543,0.0110408815,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,39.09
100,9.84924623115578,1.0,20.0,-0.921322464,0.00801169945,1.00949666,0.0110403652,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,39.03
100,9.949748743718594,1.0,20.0,-0.921322464,0.00801169945,1.00939842,0.0110400044,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,39.24
100,10.050251256281408,1.0,20.0,-0.921322464,0.00801169945,1.00939064,0.0110397969,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,39.01
100,10.150753768844222,1.0,20.0,-0.921322464,0.00801169945,1.00947333,0.0110397427,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,39.12
100,10.251256281407036,1.0,20.0,-0.921322464,0.00801169945,1.00964657,0.0110398445,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,39.11
100,10.35175879396985,1.0,20.0,-0.921322464,0.00801169945,1.00991051,0.0110401076,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,39.07
100,10.452261306532664,1.0,20.0,-0.921322464,0.00801169945,1.01026537,0.0110405397,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,39.04
100,10.552763819095478,1.0,20.0,-0.921322464,0.00801169945,1.01071146,0.011041151,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,39.48
100,10.653266331658292,1.0,20.0,-0.921322464,0.00801169945,1.01124913,0.0110419541,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,39.44
100,10.753768844221106,1.0,20.0,-0.921322464,0.00801169945,1.01187882,0.011042964,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,39.55
100,10.85427135678392,1.0,20.0,-0.921322464,0.00801169945,1.01260106,0.011044198,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,39.48
100,10.954773869346734,1.0,20.0,-0.921322464,0.00801169945,1.01341644,0.0110456757,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,39.61
100,11.055276381909549,1.0,20.0,-0.921322464,0.00801169945,1.0143256,0.0110474186,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,39.53
100,11.155778894472363,1.0,20.0,-0.921322464,0.00801169945,1.01532929,0.0110494505,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,39.43
100,11.256281407035177,1.0,20.0,-0.921322464,0.00801169945,1.01642832,0.011051797,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,39.44
100,11.35678391959799,1.0,20.0,-0.921322464,0.00801169945,1.01762357,0.0110544854,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,39.46
100,11.457286432160805,1.0,20.0,-0.921322464,0.00801169945,1.01891602,0.0110575448,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,48.75
100,11.557788944723619,1.0,20.0,-0.921322464,0.00801169945,1.02030669,0.0110610058,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,39.44
100,11.658291457286433,1.0,20.0,-0.921322464,0.00801169945,1.02179672,0.0110649004,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,39.57
100,11.758793969849247,1.0,20.0,-0.921322464,0.00801169945,1.02338729,0.0110692615,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,39.56
100,11.859296482412061,1.0,20.0,-0.921322464,0.00801169945,1.02507969,0.0110741234,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,39.46
100,11.959798994974875,1.0,20.0,-0.921322464,0.00801169945,1.02687528,0.011079521,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,39.61
100,12.06030150753769,1.0,20.0,-0.921322464,0.00801169945,1.02877549,0.0110854898,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,39.49
100,12.160804020100503,1.0,20.0,-0.921322464,0.00801169945,1.03078185,0.011092066,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,39.47
100,12.261306532663317,1.0,20.0,-0.921322464,0.00801169945,1.03289598,0.0110992857,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,39.53
100,12.361809045226131,1.0,20.0,-0.921322464,0.00801169945,1.03511957,0.0111071852,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,39.48
100,12.462311557788945,1.0,20.0,-0.921322464,0.00801169945,1.0374544,0.0111158004,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,39.61
100,12.56281407035176,1.0,20.0,-0.921322464,0.00801169945,1.03990235,0.011125167,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,39.49
100,12.663316582914574,1.0,20.0,-0.921322464,0.00801169945,1.04246537,0.0111353196,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,39.5
100,12.763819095477388,1.0,20.0,-0.921322464,0.00801169945,1.04514552,0.0111462922,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,39.64
100,12.864321608040202,1.0,20.0,-0.921322464,0.00801169945,1.04794496,0.0111581174,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,39.61
100,12.964824120603016,1.0,20.0,-0.921322464,0.00801169945,1.05086592,0.0111708264,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,39.6
100,13.06532663316583,1.0,20.0,-0.921322464,0.00801169945,1.05391076,0.0111844488,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,39.57
100,13.165829145728644,1.0,20.0,-0.921322464,0.00801169945,1.0570819,0.0111990122,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,39.73
100,13.266331658291458,1.0,20.0,-0.921322464,0.00801169945,1.0603819,0.0112145417,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,39.65
100,13.366834170854272,1.0,20.0,-0.921322464,0.00801169945,1.06381339,0.0112310604,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,39.54
100,13.467336683417086,1.0,20.0,-0.921322464,0.00801169945,1.06737914,0.0112485885,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,39.56
100,13.5678391959799,1.0,20.0,-0.921322464,0.00801169945,1.07108201,0.0112671432,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,39.72
100,13.668341708542714,1.0,20.0,-0.921322464,0.00801169945,1.07492496,0.0112867386,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,42.8
100,13.768844221105528,1.0,20.0,-0.921322464,0.00801169945,1.07891108,0.0113073855,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,39.53
100,13.869346733668342,1.0,20.0,-0.921322464,0.00801169945,1.08304357,0.0113290909,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,39.66
100,13.969849246231156,1.0,20.0,-0.921322464,0.00801169945,1.08732576,0.0113518582,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,39.58
100,14.07035175879397,1.0,20.0,-0.921322464,0.00801169945,1.09176107,0.0113756867,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,39.96
100,14.170854271356784,1.0,20.0,-0.921322464,0.00801169945,1.09635308,0.0114005718,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,40.02
100,14.271356783919598,1.0,20.0,-0.921322464,0.00801169945,1.10110548,0.0114265043,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,39.92
100,14.371859296482413,1.0,20.0,-0.921322464,0.00801169945,1.10602209,0.0114534708,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,39.86
100,14.472361809045227,1.0,20.0,-0.921322464,0.00801169945,1.11110687,0.0114814535,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,40.2
100,14.57286432160804,1.0,20.0,-0.921322464,0.00801169945,1.1163639,0.0115104299,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,39.98
100,14.673366834170855,1.0,20.0,-0.921322464,0.00801169945,1.12179743,0.011540373,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,39.97
100,14.773869346733669,1.0,20.0,-0.921322464,0.00801169945,1.12741182,0.0115712511,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,39.81
100,14.874371859296483,1.0,20.0,-0.921322464,0.00801169945,1.13321161,0.0116030282,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,40.27
100,14.974874371859297,1.0,20.0,-0.921322464,0.00801169945,1.13920147,0.0116356637,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,39.97
100,15.075376884422111,1.0,20.0,-0.921322464,0.00801169945,1.14538623,0.0116691126,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,39.94
100,15.175879396984925,1.0,20.0,-0.921322464,0.00801169945,1.15177089,0.011703326,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,40.01
100,15.27638190954774,1.0,20.0,-0.921322464,0.00801169945,1.1583606,0.0117382508,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,39.96
100,15.376884422110553,1.0,20.0,-0.921322464,0.00801169945,1.16516068,0.0117738308,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,40.66
100,15.477386934673367,1.0,20.0,-0.921322464,0.00801169945,1.17217664,0.011810006,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,39.92
100,15.577889447236181,1.0,20.0,-0.921322464,0.00801169945,1.17941415,0.0118467141,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,40.14
100,15.678391959798995,1.0,20.0,-0.921322464,0.00801169945,1.18687905,0.0118838904,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,39.84
100,15.77889447236181,1.0,20.0,-0.921322464,0.00801169945,1.19457742,0.0119214686,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,39.96
100,15.879396984924623,1.0,20.0,-0.921322464,0.00801169945,1.20251546,0.0119593818,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,40.43
100,15.979899497487438,1.0,20.0,-0.921322464,0.00801169945,1.21069963,0.0119975628,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,39.97
100,16.080402010050253,1.0,20.0,-0.921322464,0.00801169945,1.21913657,0.0120359458,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,40.04
100,16.180904522613066,1.0,20.0,-0.921322464,0.00801169945,1.22783311,0.012074467,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,39.97
100,16.28140703517588,1.0,20.0,-0.921322464,0.00801169945,1.23679633,0.0121130663,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,39.98
100,16.381909547738694,1.0,20.0,-0.921322464,0.00801169945,1.2460335,0.0121516886,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,39.97
100,16.48241206030151,1.0,20.0,-0.921322464,0.00801169945,1.25555215,0.0121902856,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,39.98
100,16.582914572864322,1.0,20.0,-0.921322464,0.00801169945,1.26536001,0.0122288178,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,40.08
100,16.683417085427138,1.0,20.0,-0.921322464,0.00801169945,1.27546506,0.0122672567,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,39.93
100,16.78391959798995,1.0,20.0,-0.921322464,0.00801169945,1.28587555,0.0123055875,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,40.07
100,16.884422110552766,1.0,20.0,-0.921322464,0.00801169945,1.29659996,0.0123438119,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,40.07
100,16.984924623115578,1.0,20.0,-0.921322464,0.00801169945,1.30764703,0.012381951,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,39.98
100,17.085427135678394,1.0,20.0,-0.921322464,0.00801169945,1.31902579,0.0124200497,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,39.97
100,17.185929648241206,1.0,20.0,-0.921322464,0.00801169945,1.33074551,0.0124581803,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,40.03
100,17.286432160804022,1.0,20.0,-0.921322464,0.00801169945,1.3428158,0.0124964473,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,40.11
100,17.386934673366834,1.0,20.0,-0.921322464,0.00801169945,1.3552465,0.0125349925,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,40
100,17.48743718592965,1.0,20.0,-0.921322464,0.00801169945,1.36804779,0.012574001,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,40.1
100,17.587939698492463,1.0,20.0,-0.921322464,0.00801169945,1.38123016,0.0126137076,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,40.58
100,17.68844221105528,1.0,20.0,-0.921322464,0.00801169945,1.39480441,0.0126544039,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,40.51
100,17.78894472361809,1.0,20.0,-0.921322464,0.00801169945,1.40878167,0.0126964463,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,41.31
100,17.889447236180906,1.0,20.0,-0.921322464,0.00801169945,1.4231734,0.0127402644,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,40.57
100,17.98994974874372,1.0,20.0,-0.921322464,0.00801169945,1.43799144,0.0127863708,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,40.41
100,18.090452261306535,1.0,20.0,-0.921322464,0.00801169945,1.45324798,0.012835371,2834120170,None,83,100000,1000000,10,0.99154,0.00164564461,2.82501,10,40.33
