n,lam,beta,<rot_H1>,<-err,\int_0^{beta} \dtau <rot_H1(tau)rot_H1>,<--std,\int_0^{beta} \dtau tau <rot_H1(tau)rot_H1>,<--std,\int_0^{beta/2} \dtau tau <rot_H1(tau)rot_H1>,<--std,rng,eps,l,Tsteps,steps,stepsPerMeasurement,<sign>,<--std,<q>,qmax,time(s)
100,-1.0025125628140703,20.0,0.95085311,0.00684091691,25.7028134,0.221645182,257.046224,2.21452385,58.0442033,0.551461729,2834120170,None,83,100000,1000000,10,0.99184,0.00173924047,2.80864,10,71.09
100,-0.9874371859296482,20.0,0.828441269,0.00827687388,21.285764,0.198065499,212.846632,1.98072867,47.1963796,0.468480283,2834120170,None,83,100000,1000000,10,0.98766,0.00352912404,2.73857,11,71.16
100,-0.9723618090452262,20.0,0.72890306,0.0101437564,17.6242166,0.211264488,176.256713,2.11376229,38.2433452,0.470015226,2834120170,None,83,100000,1000000,10,0.99052,0.00250150926,2.69215,11,70
100,-0.957286432160804,20.0,0.62639549,0.011060352,14.2005938,0.227603548,142.010497,2.27576554,30.1554313,0.502672374,2834120170,None,83,100000,1000000,10,0.98874,0.0024233738,2.6758,11,70
100,-0.9422110552763819,20.0,0.536676303,0.0128749152,11.4338555,0.259874824,114.337503,2.60024556,23.7625814,0.565546787,2834120170,None,83,100000,1000000,10,0.99202,0.00147593766,2.55111,11,66.5
100,-0.9271356783919599,20.0,0.459786099,0.0122752298,9.09901188,0.231275813,90.9809571,2.31231149,18.2943749,0.487222455,2834120170,None,83,100000,1000000,10,0.99242,0.00165065838,2.35595,11,61.29
100,-0.9120603015075377,20.0,0.383958342,0.0119120208,7.13060643,0.214973989,71.3115773,2.15033563,13.8955468,0.441291342,2834120170,None,83,100000,1000000,10,0.99172,0.00251903724,2.12424,10,63.28
100,-0.8969849246231156,20.0,0.324443667,0.0118832254,5.67770848,0.209928995,56.7772534,2.09628329,10.7984597,0.4352377,2834120170,None,83,100000,1000000,10,0.99314,0.00168818288,2.0037,10,60.49
100,-0.8819095477386935,20.0,0.285038379,0.0116041883,4.56943376,0.185732871,45.6978031,1.85765934,8.38178684,0.370477261,2834120170,None,83,100000,1000000,10,0.99394,0.00174472976,1.96,10,58.4
100,-0.8668341708542714,20.0,0.242649528,0.0106464787,3.66054268,0.168114682,36.6033766,1.67846121,6.45639341,0.327129551,2834120170,None,83,100000,1000000,10,0.99522,0.00126054046,1.74754,12,54.27
100,-0.8517587939698493,20.0,0.220140865,0.0101595164,3.08572134,0.15019169,30.8723406,1.50457293,5.29508171,0.291066002,2834120170,None,83,100000,1000000,10,0.9953,0.00114353429,1.82001,11,54.77
100,-0.8366834170854272,20.0,0.177128176,0.00844762925,2.27661643,0.114434074,22.7603418,1.14444549,3.64197841,0.208016034,2834120170,None,83,100000,1000000,10,0.9966,0.000791622806,1.46232,9,44.05
100,-0.8216080402010051,20.0,0.1655893,0.00811991084,1.97529889,0.103201884,19.7622625,1.03249439,3.020555,0.18169408,2834120170,None,83,100000,1000000,10,0.99628,0.00083006169,1.46485,9,44.78
100,-0.8065326633165829,20.0,0.129459589,0.00715122466,1.43797731,0.0844087017,14.3774806,0.844300006,2.08188504,0.141614647,2834120170,None,83,100000,1000000,10,0.99816,0.000393799329,1.27608,8,39.55
100,-0.7914572864321608,20.0,0.116938632,0.00698676455,1.24223554,0.0795234582,12.4156376,0.794727927,1.77925756,0.134602196,2834120170,None,83,100000,1000000,10,0.99794,0.000462472836,1.26432,9,39.02
100,-0.7763819095477387,20.0,0.0994605724,0.00618122293,0.98520103,0.0646635275,9.84775103,0.646461047,1.32695515,0.101215978,2834120170,None,83,100000,1000000,10,0.99818,0.000493278516,1.16652,9,35.85
100,-0.7613065326633166,20.0,0.0910567234,0.00598186437,0.854870101,0.0609970115,8.54713045,0.610104932,1.12183146,0.0976537235,2834120170,None,83,100000,1000000,10,0.99874,0.000370131855,1.07628,8,33.93
100,-0.7462311557788945,20.0,0.0807237168,0.00567267045,0.715688154,0.054394079,7.1563386,0.544186246,0.903492258,0.0821316645,2834120170,None,83,100000,1000000,10,0.9983,0.000428924123,1.00873,8,30.4
100,-0.7311557788944724,20.0,0.0720449998,0.00494363429,0.608028832,0.04561949,6.08058173,0.456497893,0.732620443,0.0700180579,2834120170,None,83,100000,1000000,10,0.99864,0.000364875508,0.95366,8,28.8
100,-0.7160804020100503,20.0,0.0670497439,0.00499220992,0.544181779,0.0426492463,5.44178532,0.426661848,0.63870542,0.0608078464,2834120170,None,83,100000,1000000,10,0.99802,0.000946733127,0.99302,7,31.05
100,-0.7010050251256281,20.0,0.0587715497,0.00438119732,0.456848289,0.0365855502,4.56752995,0.365740591,0.520377839,0.0523346493,2834120170,None,83,100000,1000000,10,0.99896,0.000271233979,0.90539,8,28.36
100,-0.6859296482412061,20.0,0.0520224844,0.00405962499,0.379843969,0.0310653757,3.80104768,0.310862514,0.403616353,0.0404445348,2834120170,None,83,100000,1000000,10,0.9985,0.000698966535,0.84608,8,20.26
100,-0.670854271356784,20.0,0.0444416897,0.00373355989,0.316331356,0.0283189155,3.16359641,0.283827319,0.332575199,0.0386876914,2834120170,None,83,100000,1000000,10,0.99762,0.000969485435,0.80832,8,20.04
100,-0.6557788944723618,20.0,0.0430442728,0.00381541008,0.293993896,0.0275372484,2.93452071,0.274306427,0.293505784,0.0351826408,2834120170,None,83,100000,1000000,10,0.99906,0.000291901397,0.80324,8,19.78
100,-0.6407035175879398,20.0,0.0409108337,0.00355669224,0.273116697,0.0246240407,2.7354272,0.246611355,0.268133835,0.0308762109,2834120170,None,83,100000,1000000,10,0.99858,0.000562137344,0.81841,7,20.4
100,-0.6256281407035176,20.0,0.0326734136,0.00314688117,0.208203202,0.0206659654,2.08311288,0.20704349,0.191710462,0.025033503,2834120170,None,83,100000,1000000,10,0.99892,0.000366430738,0.67348,7,17.22
100,-0.6105527638190955,20.0,0.0317030823,0.00311949483,0.193545994,0.0196285523,1.93419001,0.196081811,0.170135719,0.0228992385,2834120170,None,83,100000,1000000,10,0.99952,0.000181134311,0.68344,7,16.77
100,-0.5954773869346734,20.0,0.0256571362,0.0027090671,0.150707745,0.0157871346,1.50903425,0.158480903,0.119667145,0.0170392114,2834120170,None,83,100000,1000000,10,0.99938,0.000161762382,0.58761,7,14.63
100,-0.5804020100502513,20.0,0.0238775498,0.00254771086,0.138606876,0.0144700823,1.38567299,0.144855672,0.113667419,0.0158966155,2834120170,None,83,100000,1000000,10,0.9996,0.000124184084,0.59904,7,14.7
100,-0.5653266331658292,20.0,0.022444645,0.0024588455,0.128513467,0.0134080395,1.28552359,0.134060395,0.10089855,0.0146729213,2834120170,None,83,100000,1000000,10,0.99962,0.000126039453,0.56995,7,14.18
100,-0.550251256281407,20.0,0.0207252611,0.00249133902,0.116883817,0.014215622,1.17132512,0.142427917,0.0945818901,0.0162191783,2834120170,None,83,100000,1000000,10,0.99942,0.000209834511,0.58267,7,14.7
100,-0.535175879396985,20.0,0.0214059271,0.00240118063,0.119717319,0.0132314383,1.19534492,0.131686834,0.0949724482,0.014908149,2834120170,None,83,100000,1000000,10,0.9994,0.000179691838,0.65234,9,16.44
100,-0.5201005025125629,20.0,0.0221504332,0.00212666953,0.112697421,0.0107362915,1.12645634,0.107259635,0.0823105302,0.0107251403,2834120170,None,83,100000,1000000,10,0.9995,0.000136655402,0.60783,7,15.04
100,-0.5050251256281407,20.0,0.0189697823,0.00223592228,0.0973844757,0.0107222275,0.974574952,0.107186308,0.0698914992,0.0111097417,2834120170,None,83,100000,1000000,10,0.99956,0.000113477348,0.57987,6,14.5
100,-0.48994974874371855,20.0,0.0157898578,0.00201182902,0.0859062231,0.00966891261,0.858546002,0.0965956353,0.0603322286,0.0100619345,2834120170,None,83,100000,1000000,10,0.99968,0.000128281818,0.56151,9,14.46
100,-0.4748743718592965,20.0,0.0161289808,0.00203408461,0.0802175506,0.00914359553,0.801325454,0.0912588177,0.0531386591,0.00896839332,2834120170,None,83,100000,1000000,10,0.9998,6.82541906e-05,0.54365,6,13.82
100,-0.4597989949748744,20.0,0.0136372165,0.00191972035,0.0697182565,0.00878430907,0.697048838,0.0877785,0.0472499603,0.00906360822,2834120170,None,83,100000,1000000,10,0.99954,0.000173418268,0.52746,7,13.76
100,-0.44472361809045236,20.0,0.0149564766,0.0018774843,0.0716403976,0.0085674142,0.717229562,0.0860166622,0.0466557473,0.00837668273,2834120170,None,83,100000,1000000,10,0.99964,0.000145486305,0.54266,6,14.02
100,-0.4296482412060303,20.0,0.0156602768,0.00192745485,0.0777809957,0.00901216374,0.775173665,0.0899622439,0.05507812,0.00946306368,2834120170,None,83,100000,1000000,10,0.99946,0.000200485355,0.59892,7,15.34
100,-0.414572864321608,20.0,0.0152099288,0.00181867858,0.072451338,0.00853116701,0.722884391,0.0851217566,0.0484130713,0.00796519777,2834120170,None,83,100000,1000000,10,0.9997,0.000130029345,0.61585,7,15.65
100,-0.39949748743718594,20.0,0.0130144828,0.00167487091,0.0620855354,0.00680753093,0.6201844,0.067950371,0.0354358636,0.00600247057,2834120170,None,83,100000,1000000,10,0.99964,0.000145486305,0.56653,6,14.43
100,-0.3844221105527639,20.0,0.0129117067,0.00177128776,0.0613176976,0.00753130302,0.613924916,0.0751970835,0.0382906786,0.0074272712,2834120170,None,83,100000,1000000,10,0.99974,9.46861228e-05,0.57325,6,14.77
100,-0.3693467336683418,20.0,0.0138052712,0.00178889412,0.0632911943,0.00714413707,0.631996697,0.0713738959,0.0391881883,0.00709887094,2834120170,None,83,100000,1000000,10,0.99974,9.46861228e-05,0.59689,6,15.7
100,-0.35427135678391974,20.0,0.0120088058,0.00157850327,0.0543216096,0.00595540749,0.542555048,0.0594819112,0.0288934615,0.00513015844,2834120170,None,83,100000,1000000,10,0.99976,7.87043678e-05,0.54016,6,13.92
100,-0.33919597989949746,20.0,0.011452236,0.00150869612,0.0505874221,0.00539636703,0.505059485,0.053913813,0.0252566977,0.00435809183,2834120170,None,83,100000,1000000,10,0.99972,0.000111966719,0.55404,6,14.21
100,-0.3241206030150754,20.0,0.00951089075,0.00144892995,0.0461162063,0.00520406876,0.460987546,0.0519035738,0.0232919646,0.00462552044,2834120170,None,83,100000,1000000,10,0.99876,0.000982706696,0.52515,9,13.67
100,-0.3090452261306533,20.0,0.00804744252,0.0013890862,0.0437725988,0.00518221762,0.436324336,0.0518837246,0.0214681303,0.00426548711,2834120170,None,83,100000,1000000,10,0.9983,0.00124314991,0.56192,9,14.71
100,-0.29396984924623126,20.0,0.00806620204,0.001322769,0.0425282222,0.00510518766,0.424699036,0.0514926833,0.0217234102,0.00416948575,2834120170,None,83,100000,1000000,10,0.99882,0.000982390331,0.54157,9,14.37
100,-0.2788944723618092,20.0,0.0088375607,0.00132961687,0.0423287401,0.00515866395,0.414548015,0.0493969087,0.023442166,0.0061524647,2834120170,None,83,100000,1000000,10,0.99882,0.00108050933,0.56109,9,15
100,-0.2638190954773869,20.0,0.00900364086,0.0014404518,0.0481877182,0.00571659931,0.482068232,0.0574628465,0.0222917763,0.00700894512,2834120170,None,83,100000,1000000,10,0.99874,0.00108237505,0.68408,9,18.02
100,-0.24874371859296485,20.0,0.00717010765,0.00148149218,0.042691577,0.00605117905,0.422849565,0.0584546386,0.0261775111,0.011285503,2834120170,None,83,100000,1000000,10,0.99838,0.00148090334,0.56574,9,13.75
100,-0.23366834170854278,20.0,0.00682135447,0.00131686346,0.0382195534,0.00707829846,0.385316515,0.0726193856,0.0256028785,0.013266074,2834120170,None,83,100000,1000000,10,0.99832,0.00134130788,0.53152,9,13.67
100,-0.21859296482412072,20.0,0.00631458198,0.00129954238,0.037050595,0.00440722691,0.370872171,0.0440375558,0.0113690432,0.00261729516,2834120170,None,83,100000,1000000,10,0.99984,6.86765307e-05,0.57349,6,14.71
100,-0.20351758793969865,20.0,0.0037980673,0.00122298877,0.029342545,0.00398999706,0.292613101,0.040347088,0.0104189641,0.00328264678,2834120170,None,83,100000,1000000,10,0.9995,0.000384697242,0.51359,7,12.07
100,-0.18844221105527637,20.0,0.00583114388,0.00130895119,0.0349918825,0.00509894047,0.336298258,0.0425568788,0.0170621041,0.00860915189,2834120170,None,83,100000,1000000,10,0.9989,0.000962530968,0.53124,9,11.79
100,-0.1733668341708543,20.0,0.00703051305,0.00131131586,0.034223634,0.00415113439,0.342916939,0.0416712203,0.0116873018,0.00286926505,2834120170,None,83,100000,1000000,10,0.99976,0.000115858937,0.55058,7,13.13
100,-0.15829145728643224,20.0,0.00375659956,0.0011720543,0.0315307038,0.0035727666,0.315538827,0.0358312738,0.00748131883,0.00284335897,2834120170,None,83,100000,1000000,10,0.99988,8.46822552e-05,0.5615,7,13.3
100,-0.14321608040201017,20.0,0.00508431682,0.00123741372,0.0311435403,0.00377318776,0.310086107,0.0373888291,0.0114300814,0.00265296352,2834120170,None,83,100000,1000000,10,0.99968,0.00022759084,0.54127,8,12.54
100,-0.1281407035175881,20.0,0.0055278267,0.0012908932,0.0306305804,0.00382135944,0.30516943,0.0384398368,0.0115013189,0.00228891135,2834120170,None,83,100000,1000000,10,0.99958,0.000327602953,0.54054,8,13.07
100,-0.11306532663316582,20.0,0.00469627197,0.0011192822,0.0277161782,0.00330554021,0.276012895,0.0332345471,0.00981104886,0.00261326909,2834120170,None,83,100000,1000000,10,0.99978,0.000133708308,0.50718,7,11.77
100,-0.09798994974874375,20.0,0.00147901545,0.000981933874,0.0241559776,0.00304360323,0.240012071,0.0303416747,0.00805165326,0.00227668058,2834120170,None,83,100000,1000000,10,0.99964,0.000201105379,0.46892,8,10.7
100,-0.08291457286432169,20.0,0.00250623754,0.00127361475,0.0291389188,0.00560422501,0.314678849,0.0833547709,0.00974191898,0.00331072311,2834120170,None,83,100000,1000000,10,0.99802,0.0014845653,0.50679,9,12.44
100,-0.06783919597989962,20.0,0.00243810462,0.00108511078,0.0264238571,0.00344725988,0.261852291,0.0349856254,0.00679134929,0.00214265441,2834120170,None,83,100000,1000000,10,0.99976,0.000157061367,0.5099,7,12.22
100,-0.05276381909547734,20.0,0.00125802226,0.0011497106,0.026963155,0.00348368638,0.270098863,0.0345434855,0.00530581767,0.00335421333,2834120170,None,83,100000,1000000,10,0.9991,0.000783079084,0.55315,8,13.08
100,-0.03768844221105527,20.0,0.00133874283,0.00110879757,0.0253197187,0.00305904432,0.253197192,0.0305833969,0.00597155972,0.00207904966,2834120170,None,83,100000,1000000,10,0.99992,5.64548368e-05,0.48302,7,11.49
100,-0.022613065326633208,20.0,0.00119884964,0.00103250358,0.0236038297,0.00282641143,0.235677882,0.0281696889,0.00477618066,0.00190711833,2834120170,None,83,100000,1000000,10,0.99994,4.46494602e-05,0.47853,6,10.68
100,-0.007537688442211143,20.0,0.00043955296,0.000990131248,0.0225697338,0.00248691996,0.226297073,0.0250097947,0.00487831442,0.00177320427,2834120170,None,83,100000,1000000,10,1,0,0.48282,6,10.78
100,0.007537688442210921,20.0,-0.00077920752,0.00103386427,0.0236044507,0.00276348634,0.235804595,0.0275530772,0.00491879189,0.00182335597,2834120170,None,83,100000,1000000,10,1,0,0.48284,6,10.78
100,0.022613065326633208,20.0,-0.0026974176,0.00100386421,0.0232716101,0.00277095997,0.232956109,0.0277738311,0.00441378074,0.00219713786,2834120170,None,83,100000,1000000,10,0.99994,4.46494602e-05,0.47807,6,10.73
100,0.03768844221105527,20.0,-0.00439596304,0.00112305214,0.0249182301,0.00291750004,0.248821796,0.0290831811,0.00649504256,0.00202478523,2834120170,None,83,100000,1000000,10,0.9999,7.19772387e-05,0.49656,7,11.83
100,0.05276381909547734,20.0,-0.0041191789,0.00110216666,0.0283972055,0.00363550387,0.279813235,0.0364908945,0.00920628143,0.00241209488,2834120170,None,83,100000,1000000,10,0.99918,0.000741829931,0.56744,8,13.5
100,0.0678391959798994,20.0,-0.00495575886,0.00113974716,0.0277729786,0.00355043499,0.274017143,0.0354416838,0.00917101818,0.00215203191,2834120170,None,83,100000,1000000,10,0.99984,0.000109294929,0.52341,7,12.59
100,0.08291457286432147,20.0,-0.00528458411,0.00120320885,0.0281964826,0.00375819799,0.283221012,0.0386671012,0.00867923003,0.0027047459,2834120170,None,83,100000,1000000,10,0.99798,0.0015577499,0.52453,8,12.77
100,0.09798994974874375,20.0,-0.00317790479,0.00102856405,0.0263860989,0.00322464222,0.26231296,0.0321303711,0.00934436065,0.00228570571,2834120170,None,83,100000,1000000,10,0.99964,0.000272356959,0.49312,8,11.25
100,0.11306532663316582,20.0,-0.0042171604,0.00112176764,0.0265737244,0.00322755953,0.265977981,0.0326205126,0.00906771867,0.00245851589,2834120170,None,83,100000,1000000,10,0.99964,0.000290895308,0.48816,8,11.05
100,0.12814070351758788,20.0,-0.00599630042,0.00128020019,0.0318309563,0.00441732384,0.318535645,0.0447808224,0.0129706583,0.00278801657,2834120170,None,83,100000,1000000,10,0.9996,0.000342680199,0.54138,8,13.04
100,0.14321608040200995,20.0,-0.00503643585,0.00118526924,0.0299953249,0.00344347133,0.300198801,0.0344801088,0.00761072141,0.0023264378,2834120170,None,83,100000,1000000,10,0.9997,0.000228580393,0.52308,8,12.31
100,0.158291457286432,20.0,-0.00510548454,0.0012110857,0.0318369521,0.00364036757,0.318907683,0.0364799519,0.00808819444,0.002647782,2834120170,None,83,100000,1000000,10,0.99986,9.98070428e-05,0.55752,7,13.31
100,0.1733668341708543,20.0,-0.00681174214,0.00141239538,0.0351440177,0.00411626325,0.351916061,0.0413662505,0.0110639028,0.00304959774,2834120170,None,83,100000,1000000,10,0.9998,9.73545666e-05,0.58116,7,14
100,0.18844221105527637,20.0,-0.00602623305,0.00150600326,0.0377567708,0.00780758436,0.366827327,0.0685927868,0.0292339217,0.0200675223,2834120170,None,83,100000,1000000,10,0.99888,0.000982468001,0.5318,9,12.04
100,0.20351758793969843,20.0,-0.00433813892,0.00120909488,0.0316835645,0.00395403364,0.315684572,0.0394541837,0.0110468142,0.00300386263,2834120170,None,83,100000,1000000,10,0.99942,0.000371492161,0.5144,7,12.07
100,0.2185929648241205,20.0,-0.00535552242,0.00126588451,0.0338015201,0.00415336153,0.338627465,0.041700262,0.0103953839,0.00285022295,2834120170,None,83,100000,1000000,10,0.99982,7.67722339e-05,0.57915,7,14.77
100,0.23366834170854256,20.0,-0.00535909364,0.00140075653,0.0370137134,0.00631052769,0.359879083,0.056114994,0.0227885332,0.0113084652,2834120170,None,83,100000,1000000,10,0.99826,0.00121018502,0.53482,9,13.77
100,0.24874371859296485,20.0,-0.00765079804,0.00142766178,0.0406830941,0.00573154846,0.403150819,0.0552414974,0.0245928264,0.011228776,2834120170,None,83,100000,1000000,10,0.99832,0.00148158387,0.56788,9,14.4
100,0.2638190954773869,20.0,-0.00840404099,0.00138073765,0.0460935631,0.00560141031,0.455011089,0.0538804445,0.0213129656,0.0072888559,2834120170,None,83,100000,1000000,10,0.99878,0.00108181686,0.68382,9,17.89
100,0.278894472361809,20.0,-0.00829164811,0.00135536675,0.0430786345,0.00490439477,0.42481158,0.048167138,0.0233221724,0.00517429744,2834120170,None,83,100000,1000000,10,0.99882,0.00108125243,0.56098,9,14.85
100,0.29396984924623104,20.0,-0.00844784863,0.00143660093,0.0440886945,0.00520270936,0.438777242,0.0516746486,0.0250314978,0.00602142891,2834120170,None,83,100000,1000000,10,0.99888,0.00100149607,0.54116,9,14.29
100,0.3090452261306531,20.0,-0.00853134373,0.00132598917,0.0440626574,0.00509088413,0.437527059,0.0506485868,0.0212956642,0.00381666458,2834120170,None,83,100000,1000000,10,0.99844,0.00124662822,0.56199,9,14.56
100,0.3241206030150754,20.0,-0.00918942354,0.00132005252,0.0428524855,0.00480186105,0.425480129,0.0480276299,0.0217076173,0.00397935005,2834120170,None,83,100000,1000000,10,0.99854,0.000960188235,0.52935,9,13.71
100,0.33919597989949746,20.0,-0.0108116002,0.00146524459,0.0500893505,0.00535694522,0.500743724,0.0536600062,0.027210311,0.00447207672,2834120170,None,83,100000,1000000,10,0.99976,0.00010494596,0.5537,6,14.16
100,0.3542713567839195,20.0,-0.012008807,0.00158952251,0.0543216103,0.00593242909,0.542555055,0.059373386,0.0288934756,0.00504794994,2834120170,None,83,100000,1000000,10,0.99976,7.87043678e-05,0.54012,6,13.97
100,0.3693467336683416,20.0,-0.0142055589,0.00180122206,0.0635061547,0.00677086049,0.633913513,0.0676283906,0.0390044789,0.00624864234,2834120170,None,83,100000,1000000,10,0.9997,0.000109947048,0.59618,6,15.03
100,0.38442211055276365,20.0,-0.012264802,0.0017369178,0.0587564546,0.00710771124,0.587082133,0.0711909644,0.0351840767,0.0065333282,2834120170,None,83,100000,1000000,10,0.9997,9.83804597e-05,0.5733,6,14.81
100,0.39949748743718594,20.0,-0.0138632796,0.00166911988,0.0631760878,0.00710838635,0.631002954,0.0713235541,0.0373796248,0.00615347506,2834120170,None,83,100000,1000000,10,0.99958,0.000159361174,0.5664,6,14.94
100,0.414572864321608,20.0,-0.016119425,0.00196267628,0.0760970532,0.00896228691,0.760760938,0.0897511183,0.0504014391,0.00881903822,2834120170,None,83,100000,1000000,10,0.99962,0.000162258161,0.61557,7,15.64
100,0.42964824120603007,20.0,-0.0157133113,0.00204627521,0.0775801514,0.00970743415,0.774812573,0.0974373528,0.0563162827,0.0100683558,2834120170,None,83,100000,1000000,10,0.99948,0.000211417097,0.59906,7,15.42
100,0.44472361809045213,20.0,-0.0145364687,0.00196675645,0.0739266996,0.00892259647,0.738878385,0.0890704863,0.0484762953,0.00876722067,2834120170,None,83,100000,1000000,10,0.99966,0.000129633403,0.54251,6,13.87
100,0.4597989949748742,20.0,-0.0132534028,0.00182940311,0.0691390846,0.0080345875,0.690985907,0.0803277892,0.0446686962,0.00799602016,2834120170,None,83,100000,1000000,10,0.99948,0.000185082203,0.52736,7,13.49
100,0.4748743718592965,20.0,-0.0169115834,0.00207581672,0.0837876603,0.00952837997,0.840070538,0.0954457542,0.0567974125,0.00957714702,2834120170,None,83,100000,1000000,10,0.99968,8.7297672e-05,0.54366,6,13.84
100,0.48994974874371855,20.0,-0.0162345783,0.00196770158,0.0819496648,0.00923736986,0.822677265,0.0929432622,0.0545477574,0.00865922869,2834120170,None,83,100000,1000000,10,0.9996,0.000145066112,0.56125,9,14.37
100,0.5050251256281406,20.0,-0.0182094457,0.00209255583,0.0948473645,0.0101825676,0.949396228,0.101829737,0.0670441704,0.0105429853,2834120170,None,83,100000,1000000,10,0.99956,0.000133027762,0.57996,6,14.46
100,0.5201005025125629,20.0,-0.0220299763,0.0023484255,0.111850011,0.0114012926,1.11770709,0.113761593,0.0809057025,0.0111771393,2834120170,None,83,100000,1000000,10,0.99944,0.000156343767,0.60745,7,15.01
100,0.5351758793969847,20.0,-0.0217133363,0.00244967559,0.120377557,0.0134386824,1.20297733,0.134227611,0.0951915459,0.0151382671,2834120170,None,83,100000,1000000,10,0.99936,0.000211993786,0.65213,9,16.37
100,0.550251256281407,20.0,-0.0211515864,0.00248765701,0.11723584,0.0137253431,1.17382657,0.137448851,0.0955696187,0.0161194959,2834120170,None,83,100000,1000000,10,0.99944,0.000199259674,0.58242,7,14.78
100,0.5653266331658289,20.0,-0.0220664061,0.00248273722,0.125206384,0.0133938535,1.25229947,0.133923502,0.0988148022,0.0144152977,2834120170,None,83,100000,1000000,10,0.9996,0.000136508381,0.56976,7,14.01
100,0.5804020100502512,20.0,-0.0246998177,0.0026615693,0.142893519,0.0150863221,1.43036327,0.151343152,0.115368304,0.0163851962,2834120170,None,83,100000,1000000,10,0.99958,0.000131771983,0.59925,7,14.65
100,0.5954773869346734,20.0,-0.024663383,0.00255243651,0.14641769,0.0147438387,1.46618456,0.147750836,0.117382302,0.0159955015,2834120170,None,83,100000,1000000,10,0.9994,0.000170517756,0.58726,7,14.6
100,0.6105527638190953,20.0,-0.0306064928,0.0030223415,0.187880211,0.0190212698,1.87965374,0.190448216,0.163606928,0.0215021951,2834120170,None,83,100000,1000000,10,0.99948,0.000189372246,0.68334,7,16.63
100,0.6256281407035176,20.0,-0.0331747666,0.00322111559,0.209652333,0.0211081636,2.09536204,0.210945518,0.193604774,0.0256486801,2834120170,None,83,100000,1000000,10,0.99888,0.000376762791,0.67344,7,17.02
100,0.6407035175879394,20.0,-0.0422302044,0.0036239376,0.278701965,0.0247654651,2.79278872,0.248168453,0.269985947,0.030621311,2834120170,None,83,100000,1000000,10,0.99858,0.00055998996,0.81791,7,20.46
100,0.6557788944723617,20.0,-0.0431485328,0.00378907696,0.293056398,0.0274004832,2.92732121,0.273239485,0.293385831,0.0353973479,2834120170,None,83,100000,1000000,10,0.99896,0.000323872155,0.80297,8,19.7
100,0.670854271356784,20.0,-0.0440755778,0.00364568735,0.311947496,0.0276306886,3.12236423,0.276815117,0.325987862,0.0372510002,2834120170,None,83,100000,1000000,10,0.99772,0.000917482149,0.80759,8,19.93
100,0.6859296482412058,20.0,-0.0533110688,0.00431300135,0.395793583,0.034065606,3.95941193,0.340933571,0.429488001,0.0469473632,2834120170,None,83,100000,1000000,10,0.99854,0.000729109045,0.85509,8,20.39
100,0.7010050251256281,20.0,-0.057751169,0.00442232539,0.448680913,0.0370380789,4.48344102,0.369738379,0.514499731,0.0537315439,2834120170,None,83,100000,1000000,10,0.99898,0.000272277321,0.9055,8,27.96
100,0.71608040201005,20.0,-0.0663287333,0.00502229088,0.542130476,0.0431362897,5.42157497,0.431136228,0.641887619,0.0617865732,2834120170,None,83,100000,1000000,10,0.99818,0.000891250644,0.99302,7,31.05
100,0.7311557788944723,20.0,-0.0727648632,0.00514290113,0.615435989,0.0474504206,6.15708812,0.474764011,0.748139384,0.072464896,2834120170,None,83,100000,1000000,10,0.99868,0.000357690046,0.95438,8,29.3
100,0.7462311557788945,20.0,-0.0800379956,0.0054589325,0.706183224,0.0516484133,7.06006433,0.516369771,0.880793114,0.0768518478,2834120170,None,83,100000,1000000,10,0.99834,0.000441539839,1.00844,8,30.41
100,0.7613065326633164,20.0,-0.0906955427,0.00587216075,0.856594383,0.0604497839,8.56259321,0.603813183,1.13002694,0.0976225613,2834120170,None,83,100000,1000000,10,0.9987,0.000334195672,1.07602,8,33.51
100,0.7763819095477387,20.0,-0.102600345,0.00646794892,1.01420559,0.0675023572,10.1380294,0.674842796,1.36892128,0.10637383,2834120170,None,83,100000,1000000,10,0.99818,0.000509301435,1.16679,9,35.78
100,0.7914572864321605,20.0,-0.117345973,0.00705204225,1.24529986,0.0801131897,12.4464649,0.800608486,1.78805729,0.135021028,2834120170,None,83,100000,1000000,10,0.99796,0.000452739985,1.2643,9,38.73
100,0.8065326633165828,20.0,-0.132173479,0.00721495028,1.46809893,0.0855707761,14.6790299,0.856161969,2.12852196,0.144044425,2834120170,None,83,100000,1000000,10,0.9981,0.000416959736,1.27664,8,39.4
100,0.8216080402010051,20.0,-0.164920889,0.00792970871,1.96798863,0.101277054,19.6891599,1.01358566,3.01111306,0.178921773,2834120170,None,83,100000,1000000,10,0.99632,0.000801749092,1.46143,9,44.48
100,0.8366834170854269,20.0,-0.177071864,0.00842497827,2.27595656,0.114043074,22.7537425,1.14058478,3.64108841,0.207167822,2834120170,None,83,100000,1000000,10,0.99658,0.000860567665,1.46199,9,44.07
100,0.8517587939698492,20.0,-0.220720476,0.0100490632,3.08799605,0.14872867,30.8866074,1.48862082,5.2920324,0.28787568,2834120170,None,83,100000,1000000,10,0.9953,0.00119404479,1.81989,11,54.64
100,0.8668341708542711,20.0,-0.238061793,0.0104320166,3.58961757,0.164360882,35.890272,1.6433955,6.34075698,0.320568059,2834120170,None,83,100000,1000000,10,0.99532,0.00128146753,1.74737,12,54.06
